%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
582702000000,45171,582702000000,world,6.27523959111,-1.30096411997,2.78207349267,0.00371366061385,0.000585654681242,-0.401935043526,-0.915660464648
582712000000,45172,582712000000,world,6.27872910903,-1.29727205951,2.78207364603,0.00371324737608,0.000588268877496,-0.402579543568,-0.915377286606
582722000000,45173,582722000000,world,6.28221342527,-1.29357508966,2.78207379941,0.00371283229812,0.000590882774772,-0.403223844101,-0.915093654924
582733000000,45174,582732000000,world,6.28569253294,-1.28987321776,2.78207395278,0.00371241537645,0.000593496378995,-0.403867944805,-0.914809569743
582742000000,45175,582742000000,world,6.28916642512,-1.28616645113,2.78207410613,0.00371199662704,0.000596109697059,-0.404511845361,-0.914525031203
582752000000,45176,582752000000,world,6.29263509495,-1.28245479713,2.78207425949,0.00371157605391,0.000598722725499,-0.40515554545,-0.914240039445
582762000000,45177,582762000000,world,6.29609853553,-1.27873826311,2.78207441286,0.00371115363415,0.000601335453371,-0.405799044754,-0.913954594611
582772000000,45178,582772000000,world,6.29955674002,-1.27501685645,2.78207456627,0.00371072936765,0.000603947875728,-0.406442342953,-0.913668696842
582782000000,45179,582782000000,world,6.30300970154,-1.27129058452,2.78207471971,0.00371030325084,0.00060656000049,-0.407085439728,-0.91338234628
582792000000,45180,582792000000,world,6.30645741325,-1.2675594547,2.78207487322,0.00370987530516,0.00060917182439,-0.407728334762,-0.913095543066
582802000000,45181,582802000000,world,6.30989986833,-1.26382347439,2.78207502675,0.00370944553547,0.000611783344,-0.408371027734,-0.912808287343
582812000000,45182,582812000000,world,6.31333705995,-1.260082651,2.78207518025,0.00370901391559,0.000614394557355,-0.409013518327,-0.912520579253
582823000000,45183,582822000000,world,6.31676898128,-1.25633699195,2.78207533374,0.00370858044496,0.000617005461946,-0.409655806222,-0.912232418939
582834000000,45184,582832000000,world,6.32019562554,-1.25258650465,2.78207548723,0.00370814514172,0.000619616062834,-0.410297891101,-0.911943806544
582843000000,45185,582842000000,world,6.32361698593,-1.24883119655,2.78207564073,0.00370770800642,0.000622226367303,-0.410939772646,-0.911654742209
582852000000,45186,582852000000,world,6.32703305566,-1.24507107508,2.78207579426,0.00370726903384,0.00062483637194,-0.411581450539,-0.91136522608
582862000000,45187,582862000000,world,6.33044382796,-1.2413061477,2.78207594783,0.00370682823166,0.000627446064147,-0.412222924461,-0.911075258299
582872000000,45188,582872000000,world,6.33384929608,-1.23753642188,2.78207610146,0.00370638557549,0.000630055439657,-0.412864194096,-0.91078483901
582882000000,45189,582882000000,world,6.33724945326,-1.23376190509,2.7820762551,0.00370594108144,0.000632664505148,-0.413505259124,-0.910493968356
582892000000,45190,582892000000,world,6.34064429276,-1.2299826048,2.78207640871,0.00370549475919,0.000635273249352,-0.414146119228,-0.910202646483
582902000000,45191,582902000000,world,6.34403380785,-1.22619852852,2.7820765623,0.00370504660095,0.000637881676276,-0.414786774091,-0.909910873534
582912000000,45192,582912000000,world,6.34741799182,-1.22240968373,2.78207671589,0.00370459660505,0.00064048979551,-0.415427223395,-0.909618649654
582922000000,45193,582922000000,world,6.35079683795,-1.21861607796,2.78207686949,0.0037041447716,0.000643097594043,-0.416067466823,-0.909325974988
582932000000,45194,582932000000,world,6.35417033955,-1.21481771873,2.78207702311,0.00370369110523,0.000645705068379,-0.416707504057,-0.909032849681
582942000000,45195,582942000000,world,6.35753848992,-1.21101461355,2.78207717677,0.00370323559765,0.000648312224605,-0.417347334781,-0.908739273878
582953000000,45196,582952000000,world,6.3609012824,-1.20720676998,2.78207733047,0.00370277826902,0.000650919069427,-0.417986958677,-0.908445247725
582962000000,45197,582962000000,world,6.36425871032,-1.20339419555,2.78207748419,0.00370231910258,0.000653525591459,-0.418626375428,-0.908150771366
582972000000,45198,582972000000,world,6.36761076701,-1.19957689784,2.78207763787,0.00370185809384,0.000656131785095,-0.419265584718,-0.90785584495
582982000000,45199,582982000000,world,6.37095744584,-1.19575488439,2.78207779153,0.00370139526346,0.000658737657019,-0.419904586229,-0.90756046862
582992000000,45200,582992000000,world,6.37429874018,-1.1919281628,2.78207794518,0.00370093059479,0.00066134319693,-0.420543379645,-0.907264642524
583002000000,45201,583002000000,world,6.37763464339,-1.18809674065,2.78207809883,0.00370046407954,0.000663948408546,-0.421181964649,-0.906968366809
583012000000,45202,583012000000,world,6.38096514887,-1.18426062553,2.7820782525,0.00369999573789,0.000666553300591,-0.421820340925,-0.906671641621
583024000000,45203,583022000000,world,6.38429025001,-1.18041982504,2.78207840621,0.00369952555854,0.00066915785206,-0.422458508157,-0.906374467107
583032000000,45204,583032000000,world,6.38760994022,-1.1765743468,2.78207855995,0.00369905353365,0.000671762066431,-0.423096466028,-0.906076843415
583042000000,45205,583042000000,world,6.39092421293,-1.17272419844,2.7820787137,0.00369857968352,0.000674365952841,-0.423734214222,-0.905778770692
583053000000,45206,583052000000,world,6.39423306156,-1.16886938758,2.78207886741,0.0036981040096,0.000676969506503,-0.424371752423,-0.905480249086
583062000000,45207,583062000000,world,6.39753647955,-1.16500992186,2.78207902109,0.00369762650604,0.000679572734128,-0.425009080315,-0.905181278744
583073000000,45208,583072000000,world,6.40083446035,-1.16114580894,2.78207917476,0.00369714717572,0.000682175624041,-0.425646197582,-0.904881859815
583082000000,45209,583082000000,world,6.40412699743,-1.15727705648,2.78207932842,0.00369666601887,0.000684778170904,-0.426283103909,-0.904581992448
583092000000,45210,583092000000,world,6.40741408426,-1.15340367215,2.7820794821,0.00369618301354,0.00068738037445,-0.42691979898,-0.90428167679
583102000000,45211,583102000000,world,6.41069571433,-1.14952566362,2.78207963579,0.0036956981565,0.000689982230707,-0.427556282479,-0.903980912991
583112000000,45212,583112000000,world,6.41397188112,-1.14564303858,2.78207978953,0.00369521147011,0.000692583746937,-0.42819255409,-0.9036797012
583123000000,45213,583122000000,world,6.41724257815,-1.14175580473,2.78207994326,0.00369472295591,0.000695184920455,-0.4288286135,-0.903378041566
583132000000,45214,583132000000,world,6.42050779893,-1.13786396977,2.78208009695,0.00369423261367,0.000697785747933,-0.429464460392,-0.903075934239
583142000000,45215,583142000000,world,6.42376753698,-1.13396754142,2.7820802506,0.00369374045541,0.000700386242575,-0.430100094451,-0.902773379367
583152000000,45216,583152000000,world,6.42702178586,-1.1300665274,2.78208040423,0.00369324648277,0.000702986404476,-0.430735515362,-0.902470377102
583163000000,45217,583162000000,world,6.43027053909,-1.12616093545,2.78208055786,0.00369275067841,0.000705586209489,-0.431370722811,-0.902166927593
583172000000,45218,583172000000,world,6.43351379026,-1.1222507733,2.78208071148,0.00369225303715,0.000708185662251,-0.432005716482,-0.901863030991
583182000000,45219,583182000000,world,6.43675153292,-1.11833604872,2.78208086512,0.00369175355853,0.000710784762474,-0.432640496061,-0.901558687446
583192000000,45220,583192000000,world,6.43998376065,-1.11441676945,2.7820810188,0.00369125224428,0.000713383505778,-0.433275061233,-0.901253897109
583202000000,45221,583202000000,world,6.44321046706,-1.11049294327,2.78208117251,0.00369074909441,0.000715981891456,-0.433909411684,-0.900948660132
583212000000,45222,583212000000,world,6.44643164574,-1.10656457796,2.78208132623,0.00369024412704,0.000718579923067,-0.4345435471,-0.900642976665
583224000000,45223,583222000000,world,6.44964729031,-1.1026316813,2.7820814799,0.00368973734092,0.000721177609422,-0.435177467165,-0.900336846859
583233000000,45224,583232000000,world,6.45285739439,-1.09869426109,2.78208163355,0.00368922871457,0.000723774937405,-0.435811171567,-0.900030270868
583242000000,45225,583242000000,world,6.45606195163,-1.09475232514,2.78208178718,0.00368871824777,0.000726371903349,-0.436444659991,-0.899723248842
583252000000,45226,583252000000,world,6.45926095566,-1.09080588125,2.78208194081,0.00368820595838,0.000728968512572,-0.437077932122,-0.899415780934
583262000000,45227,583262000000,world,6.46245440016,-1.08685493726,2.78208209444,0.00368769185058,0.000731564764045,-0.437710987648,-0.899107867296
583272000000,45228,583272000000,world,6.46564227877,-1.08289950099,2.7820822481,0.00368717590347,0.000734160644772,-0.438343826255,-0.898799508081
583282000000,45229,583282000000,world,6.4688245852,-1.07893958028,2.78208240179,0.00368665813324,0.000736756160006,-0.438976447628,-0.898490703441
583292000000,45230,583292000000,world,6.47200131312,-1.07497518299,2.78208255548,0.00368613854423,0.000739351309114,-0.439608851454,-0.89818145353
583302000000,45231,583302000000,world,6.47517245625,-1.07100631697,2.78208270911,0.00368561711588,0.000741946079395,-0.440241037421,-0.897871758501
583312000000,45232,583312000000,world,6.47833800829,-1.0670329901,2.78208286271,0.00368509386049,0.000744540484897,-0.440873005214,-0.897561618507
583327000000,45233,583322000000,world,6.48149796298,-1.06305521024,2.78208301628,0.00368456878172,0.000747134527146,-0.44150475452,-0.897251033702
583333000000,45234,583332000000,world,6.48465231404,-1.05907298529,2.78208316985,0.0036840418767,0.000749728199242,-0.442136285027,-0.89694000424
583342000000,45235,583342000000,world,6.48780105522,-1.05508632313,2.78208332341,0.00368351316414,0.00075232150947,-0.442767596421,-0.896628530275
583352000000,45236,583352000000,world,6.49094418029,-1.05109523167,2.78208347698,0.0036829826276,0.000754914444643,-0.44339868839,-0.896316611961
583362000000,45237,583362000000,world,6.494081683,-1.04709971882,2.78208363058,0.00368245026105,0.000757507001288,-0.44402956062,-0.896004249454
583372000000,45238,583372000000,world,6.49721355715,-1.0430997925,2.78208378421,0.00368191606901,0.000760099176938,-0.444660212799,-0.895691442907
583382000000,45239,583382000000,world,6.50033979652,-1.03909546064,2.78208393785,0.00368138004346,0.000762690977267,-0.445290644616,-0.895378192476
583392000000,45240,583392000000,world,6.50346039492,-1.03508673118,2.78208409144,0.00368084218857,0.000765282401249,-0.445920855756,-0.895064498316
583402000000,45241,583402000000,world,6.50657534616,-1.03107361206,2.78208424499,0.00368030250167,0.000767873444086,-0.446550845908,-0.894750360583
583412000000,45242,583412000000,world,6.50968464406,-1.02705611125,2.78208439852,0.00367976100334,0.000770464112803,-0.44718061476,-0.894435779431
583422000000,45243,583422000000,world,6.51278828247,-1.0230342367,2.78208455205,0.00367921769343,0.000773054404378,-0.447810161999,-0.894120755018
583432000000,45244,583432000000,world,6.51588625522,-1.01900799638,2.78208470557,0.00367867255404,0.000775644307082,-0.448439487314,-0.893805287499
583442000000,45245,583442000000,world,6.51897855619,-1.01497739828,2.78208485911,0.00367812558092,0.000778233816217,-0.449068590392,-0.893489377031
583452000000,45246,583452000000,world,6.52206517923,-1.01094245039,2.78208501268,0.00367757679079,0.000780822947914,-0.449697470922,-0.89317302377
583462000000,45247,583462000000,world,6.52514611823,-1.00690316071,2.78208516624,0.00367702618333,0.000783411701129,-0.450326128593,-0.892856227873
583472000000,45248,583472000000,world,6.52822136709,-1.00285953724,2.78208531974,0.00367647376286,0.00078600006175,-0.450954563092,-0.892538989496
583482000000,45249,583482000000,world,6.5312909197,-0.998811587994,2.78208547319,0.00367591950811,0.000788588026414,-0.451582774109,-0.892221308798
583492000000,45250,583492000000,world,6.53435476998,-0.994759321005,2.78208562662,0.0036753634104,0.000791175601018,-0.452210761331,-0.891903185935
583502000000,45251,583502000000,world,6.53741291186,-0.990702744302,2.78208578002,0.00367480549562,0.000793762785097,-0.452838524448,-0.891584621066
583512000000,45252,583512000000,world,6.54046533928,-0.986641865927,2.78208593342,0.00367424576607,0.000796349573906,-0.453466063149,-0.891265614347
583522000000,45253,583522000000,world,6.54351204618,-0.982576693928,2.78208608682,0.00367368421601,0.000798935974437,-0.454093377122,-0.890946165938
583534000000,45254,583532000000,world,6.54655302653,-0.978507236365,2.78208624023,0.00367312084897,0.000801521975571,-0.454720466057,-0.890626275996
583543000000,45255,583542000000,world,6.5495882743,-0.974433501304,2.78208639368,0.00367255566559,0.00080410757238,-0.455347329643,-0.89030594468
583552000000,45256,583552000000,world,6.55261778346,-0.970355496822,2.78208654712,0.00367198866042,0.000806692772261,-0.455973967569,-0.889985172149
583564000000,45257,583562000000,world,6.55564154803,-0.966273231001,2.7820867005,0.00367141983334,0.000809277572542,-0.456600379525,-0.889663958562
583572000000,45258,583572000000,world,6.55865956199,-0.962186711935,2.78208685384,0.00367084920067,0.000811861978566,-0.4572265652,-0.889342304077
583582000000,45259,583582000000,world,6.56167181937,-0.958095947723,2.78208700714,0.0036702767653,0.000814445988958,-0.457852524285,-0.889020208855
583593000000,45260,583592000000,world,6.5646783142,-0.954000946476,2.78208716043,0.00366970250128,0.000817029597917,-0.458478256468,-0.888697673055
583602000000,45261,583602000000,world,6.56767904052,-0.94990171631,2.78208731371,0.00366912640686,0.000819612803699,-0.459103761439,-0.888374696836
583612000000,45262,583612000000,world,6.57067399237,-0.945798265352,2.782087467,0.0036685484884,0.000822195593353,-0.45972903889,-0.888051280359
583623000000,45263,583622000000,world,6.57366316383,-0.941690601736,2.7820876203,0.00366796875904,0.000824777980822,-0.460354088509,-0.887727423785
583634000000,45264,583632000000,world,6.57664654896,-0.937578733604,2.78208777363,0.00366738722136,0.000827359967344,-0.460978909987,-0.887403127273
583642000000,45265,583642000000,world,6.57962414186,-0.933462669107,2.78208792696,0.00366680385979,0.000829941528967,-0.461603503015,-0.887078390984
583652000000,45266,583652000000,world,6.58259593662,-0.929342416405,2.78208808023,0.00366621866985,0.000832522670765,-0.462227867282,-0.88675321508
583662000000,45267,583662000000,world,6.58556192735,-0.925217983666,2.78208823345,0.00366563166357,0.00083510340972,-0.46285200248,-0.886427599721
583672000000,45268,583672000000,world,6.58852210816,-0.921089379065,2.78208838664,0.00366504284942,0.00083768373696,-0.463475908299,-0.886101545069
583682000000,45269,583682000000,world,6.5914764732,-0.916956610786,2.78208853982,0.00366445220813,0.000840263636763,-0.46409958443,-0.885775051285
583692000000,45270,583692000000,world,6.59442501661,-0.912819687023,2.78208869299,0.00366385975051,0.000842843125003,-0.464723030564,-0.885448118531
583703000000,45271,583702000000,world,6.59736773253,-0.908678615975,2.78208884616,0.00366326548086,0.000845422201396,-0.465346246392,-0.88512074697
583712000000,45272,583712000000,world,6.60030461514,-0.904533405851,2.78208899935,0.00366266939542,0.000848000860569,-0.465969231605,-0.884792936763
583722000000,45273,583722000000,world,6.60323565862,-0.900384064868,2.78208915256,0.00366207149739,0.000850579100973,-0.466591985894,-0.884464688072
583732000000,45274,583732000000,world,6.60616085715,-0.896230601252,2.78208930577,0.00366147178319,0.000853156917441,-0.467214508951,-0.884136001062
583742000000,45275,583742000000,world,6.60908020494,-0.892073023236,2.78208945892,0.00366087025631,0.000855734308696,-0.467836800467,-0.883806875893
583752000000,45276,583752000000,world,6.6119936962,-0.887911339063,2.78208961203,0.00366026691317,0.000858311270373,-0.468458860134,-0.883477312731
583762000000,45277,583762000000,world,6.61490132515,-0.883745556981,2.7820897651,0.00365966176896,0.000860887818515,-0.469080687643,-0.883147311737
583772000000,45278,583772000000,world,6.61780308603,-0.879575685248,2.78208991816,0.00365905480608,0.000863463943328,-0.469702282687,-0.882816873075
583782000000,45279,583782000000,world,6.62069897309,-0.87540173213,2.7820900712,0.00365844602538,0.000866039629241,-0.470323644957,-0.88248599691
583792000000,45280,583792000000,world,6.62358898058,-0.871223705902,2.78209022425,0.0036578354427,0.000868614892158,-0.470944774145,-0.882154683405
583802000000,45281,583802000000,world,6.62647310279,-0.867041614845,2.78209037731,0.00365722304075,0.000871189722972,-0.471565669944,-0.881822932724
583813000000,45282,583812000000,world,6.62935133398,-0.86285546725,2.7820905304,0.00365660881635,0.000873764114808,-0.472186332046,-0.881490745032
583822000000,45283,583822000000,world,6.63222366847,-0.858665271415,2.78209068348,0.00365599278493,0.000876338085281,-0.472806760143,-0.881158120493
583833000000,45284,583832000000,world,6.63509010054,-0.854471035646,2.7820908365,0.00365537493536,0.000878911614622,-0.473426953928,-0.880825059273
583842000000,45285,583842000000,world,6.63795062452,-0.850272768258,2.78209098947,0.00365475526494,0.000881484695826,-0.474046913093,-0.880491561536
583852000000,45286,583852000000,world,6.64080523475,-0.846070477573,2.78209114241,0.00365413378889,0.000884057347507,-0.474666637332,-0.880157627447
583862000000,45287,583862000000,world,6.64365392555,-0.841864171921,2.78209129532,0.00365351050757,0.000886629567446,-0.475286126336,-0.879823257172
583872000000,45288,583872000000,world,6.64649669128,-0.83765385964,2.78209144822,0.00365288542016,0.000889201351908,-0.4759053798,-0.879488450877
583882000000,45289,583882000000,world,6.64933352632,-0.833439549076,2.78209160113,0.0036522585259,0.000891772697355,-0.476524397416,-0.879153208728
583892000000,45290,583892000000,world,6.65216442503,-0.829221248583,2.78209175404,0.00365162982417,0.000894343600551,-0.477143178877,-0.87881753089
583903000000,45291,583902000000,world,6.6549893818,-0.824998966523,2.78209190698,0.00365099931448,0.00089691405854,-0.477761723877,-0.878481417531
583912000000,45292,583912000000,world,6.65780839103,-0.820772711267,2.78209205991,0.00365036699227,0.000899484076321,-0.478380032109,-0.878144868816
583922000000,45293,583922000000,world,6.66062144714,-0.816542491192,2.78209221277,0.00364973285669,0.000902053652417,-0.478998103267,-0.877807884913
583933000000,45294,583932000000,world,6.66342854455,-0.812308314683,2.78209236558,0.00364909691342,0.000904622773739,-0.479615937045,-0.877470465988
583942000000,45295,583942000000,world,6.6662296777,-0.808070190135,2.78209251836,0.00364845915831,0.000907191445507,-0.480233533136,-0.87713261221
583952000000,45296,583952000000,world,6.66902484102,-0.803828125948,2.7820926711,0.00364781959045,0.0009097596673,-0.480850891234,-0.876794323744
583962000000,45297,583962000000,world,6.67181402899,-0.799582130532,2.78209282383,0.00364717821123,0.000912327434659,-0.481468011033,-0.876455600759
583972000000,45298,583972000000,world,6.67459723606,-0.795332212303,2.78209297656,0.0036465350202,0.000914894746719,-0.482084892228,-0.876116443423
583982000000,45299,583982000000,world,6.67737445673,-0.791078379685,2.7820931293,0.00364589003468,0.000917461608119,-0.482701534513,-0.875776851903
583992000000,45300,583992000000,world,6.68014568549,-0.786820641111,2.78209328205,0.00364524325241,0.000920028027743,-0.483317937582,-0.875436826368
584002000000,45301,584002000000,world,6.68291091685,-0.782559005022,2.78209343479,0.00364459465691,0.000922593982966,-0.483934101129,-0.875096366987
584012000000,45302,584012000000,world,6.68567014532,-0.778293479865,2.78209358746,0.00364394424881,0.000925159468357,-0.48455002485,-0.874755473929
584022000000,45303,584022000000,world,6.68842336543,-0.774024074097,2.78209374008,0.00364329203943,0.000927724500914,-0.485165708439,-0.874414147361
584032000000,45304,584032000000,world,6.69117057173,-0.769750796179,2.78209389265,0.00364263803242,0.000930289080448,-0.485781151591,-0.874072387454
584042000000,45305,584042000000,world,6.69391175877,-0.765473654585,2.78209404519,0.00364198220754,0.00093285319259,-0.486396354001,-0.873730194377
584052000000,45306,584052000000,world,6.69664692112,-0.76119265779,2.78209419771,0.00364132458067,0.000935416843164,-0.487011315364,-0.873387568299
584062000000,45307,584062000000,world,6.69937605335,-0.756907814283,2.78209435022,0.00364066515601,0.000937980031752,-0.487626035375,-0.87304450939
584072000000,45308,584072000000,world,6.70209915006,-0.752619132557,2.78209450274,0.00364000391358,0.000940542744597,-0.48824051373,-0.87270101782
584082000000,45309,584082000000,world,6.70481620585,-0.748326621112,2.78209465526,0.00363934086494,0.000943104996114,-0.488854750124,-0.872357093759
584092000000,45310,584092000000,world,6.70752721532,-0.74403028846,2.78209480777,0.00363867601384,0.000945666787506,-0.489468744253,-0.872012737379
584102000000,45311,584102000000,world,6.71023217312,-0.739730143116,2.7820949602,0.00363800936244,0.000948228103318,-0.490082495813,-0.871667948848
584112000000,45312,584112000000,world,6.71293107386,-0.735426193603,2.78209511257,0.00363734092528,0.000950788959313,-0.490696004498,-0.871322728339
584126000000,45313,584122000000,world,6.71562391222,-0.731118448456,2.7820952649,0.0036366706843,0.00095334934551,-0.491309270006,-0.870977076023
584132000000,45314,584132000000,world,6.71831068284,-0.726806916212,2.78209541718,0.00363599863563,0.000955909254539,-0.491922292033,-0.87063099207
584142000000,45315,584142000000,world,6.7209913804,-0.722491605418,2.78209556944,0.00363532477761,0.000958468695293,-0.492535070274,-0.870284476652
584153000000,45316,584152000000,world,6.72366599959,-0.718172524628,2.78209572168,0.00363464911196,0.000961027655167,-0.493147604426,-0.869937529941
584162000000,45317,584162000000,world,6.7263345351,-0.713849682405,2.78209587392,0.00363397165977,0.000963586140417,-0.493759894185,-0.86959015211
584172000000,45318,584172000000,world,6.72899698165,-0.709523087316,2.78209602617,0.00363329241518,0.000966144158212,-0.494371939248,-0.869242343329
584182000000,45319,584182000000,world,6.73165333395,-0.70519274794,2.78209617839,0.00363261136082,0.000968701695824,-0.494983739312,-0.868894103771
584192000000,45320,584192000000,world,6.73430358675,-0.700858672861,2.78209633052,0.00363192849314,0.00097125874743,-0.495595294073,-0.86854543361
584202000000,45321,584202000000,world,6.73694773478,-0.696520870669,2.78209648259,0.00363124383721,0.000973815313735,-0.496206603229,-0.868196333017
584212000000,45322,584212000000,world,6.73958577281,-0.692179349963,2.78209663461,0.00363055738981,0.000976371398765,-0.496817666476,-0.867846802166
584222000000,45323,584222000000,world,6.74221769561,-0.687834119351,2.78209678658,0.00362986914303,0.000978927011269,-0.497428483511,-0.86749684123
584232000000,45324,584232000000,world,6.74484349796,-0.683485187444,2.78209693851,0.00362917908586,0.000981482129085,-0.498039054032,-0.867146450382
